id_recipe,qty_string,unit,qty,id_ingr,id
156,½ чайные ложки,4,0.5,83,1478
156,на кончике ножа,16,0.0,121,1479
156,на кончике ножа,16,0.0,120,1480
156,по вкусу,6,0.0,350,1481
157,300 г,0,300.0,328,1482
157,2 штуки,1,2.0,40,1483
157,2 штуки,1,2.0,46,1484
157,400 г,0,400.0,63,1485
157,300 г,0,300.0,351,1486
157,200 г,0,200.0,65,1487
157,по вкусу,6,0.0,66,1488
158,1 стакан,3,1.0,3,1489
158,2 штуки,1,2.0,1,1490
158,75 г,0,75.0,15,1491
158,220 г,0,220.0,82,1492
158,"1,5 стаканов",3,1.5,2,1493
158,1 чайная ложка,4,1.0,83,1494
158,50 г,0,50.0,25,1495
158,190 г,0,190.0,352,1496
158,50 г,0,50.0,216,1497
159,100 г,0,100.0,65,1498
159,200 г,0,200.0,109,1499
159,2 штуки,1,2.0,1,1500
159,1 зубчик,5,1.0,17,1501
159,по вкусу,6,0.0,66,1502
160,3 штуки,1,3.0,164,1503
160,1 головка,8,1.0,51,1504
160,1 штука,1,1.0,40,1505
160,100 г,0,100.0,85,1506
160,1 штука,1,1.0,166,1507
160,по вкусу,6,0.0,351,1508
160,по вкусу,6,0.0,194,1509
160,100 г,0,100.0,184,1510
160,6 штук,1,6.0,300,1511
160,по вкусу,6,0.0,21,1512
160,по вкусу,6,0.0,22,1513
160,по вкусу,6,0.0,13,1514
161,1 столовая ложка,2,1.0,13,1515
161,450 г,0,450.0,326,1516
161,2 головки,8,2.0,51,1517
161,2 зубчика,5,2.0,17,1518
161,900 мл,7,900.0,60,1519
161,800 г,0,800.0,353,1520
161,150 г,0,150.0,63,1521
161,225 г,0,225.0,36,1522
162,150 г,0,150.0,3,1523
162,3 штуки,1,3.0,125,1524
162,2 чайные ложки,4,2.0,253,1525
163,200 г,0,200.0,61,1526
163,500 г,0,500.0,108,1527
163,150 г,0,150.0,82,1528
163,150 г,0,150.0,66,1529
163,1 штука,1,1.0,51,1530
163,1 пучок,10,1.0,45,1531
163,150 г,0,150.0,65,1532
163,по вкусу,6,0.0,21,1533
163,по вкусу,6,0.0,22,1534
164,300 г,0,300.0,354,1535
164,1 головка,8,1.0,110,1536
164,1 штука,1,1.0,5,1537
164,1 столовая ложка,2,1.0,178,1538
164,2 столовые ложки,2,2.0,13,1539
164,1 столовая ложка,2,1.0,4,1540
164,по вкусу,6,0.0,21,1541
164,по вкусу,6,0.0,22,1542
165,200 г,0,200.0,355,1543
165,4 штуки,1,4.0,108,1544
165,1 головка,8,1.0,51,1545
165,150 г,0,150.0,82,1546
165,100 мл,7,100.0,28,1547
165,2 чайные ложки,4,2.0,178,1548
165,по вкусу,6,0.0,45,1549
165,1 столовая ложка,2,1.0,6,1550
166,150 г,0,150.0,356,1551
166,3 штуки,1,3.0,1,1552
166,2 зубчика,5,2.0,17,1553
166,5 штук,1,5.0,20,1554
166,2 столовые ложки,2,2.0,6,1555
166,125 г,0,125.0,306,1556
166,1 столовая ложка,2,1.0,178,1557
166,по вкусу,6,0.0,21,1558
167,1 кг,14,1.0,108,1559
167,1 головка,8,1.0,51,1560
167,½ штуки,1,0.5,357,1561
167,500 мл,7,500.0,28,1562
167,1 пучок,10,1.0,358,1563
167,1 пучок,10,1.0,194,1564
167,1 пучок,10,1.0,45,1565
167,1 пучок,10,1.0,144,1566
167,по вкусу,6,0.0,6,1567
167,по вкусу,6,0.0,21,1568
167,по вкусу,6,0.0,22,1569
168,2 штуки,1,2.0,14,1570
168,300 г,0,300.0,134,1571
168,200 г,0,200.0,3,1572
168,4 штуки,1,4.0,1,1573
168,50 г,0,50.0,2,1574
168,3 столовые ложки,2,3.0,359,1575
168,щепотка,12,0.0,120,1576
168,1 столовая ложка,2,1.0,360,1577
168,1 чайная ложка,4,1.0,7,1578
169,250 г,0,250.0,315,1579
169,350 г,0,350.0,361,1580
169,75 г,0,75.0,244,1581
169,7 столовых ложек,2,7.0,13,1582
169,3 столовые ложки,2,3.0,362,1583
169,2 столовые ложки,2,2.0,16,1584
169,по вкусу,6,0.0,363,1585
169,по вкусу,6,0.0,21,1586
169,по вкусу,6,0.0,22,1587
170,550 г,0,550.0,2,1588
170,400 мл,7,400.0,342,1589
170,115 г,0,115.0,15,1590
170,5 г,0,5.0,56,1591
170,10 г,0,10.0,3,1592
170,7 мл,7,7.0,6,1593
170,11 г,0,11.0,201,1594
170,580 г,0,580.0,343,1595
170,170 г,0,170.0,344,1596
170,10 г,0,10.0,82,1597
170,2 штуки,1,2.0,364,1598
171,350 г,0,350.0,31,1599
171,2 столовые ложки,2,2.0,171,1600
171,115 г,0,115.0,33,1601
171,1 штука,1,1.0,51,1602
171,2 зубчика,5,2.0,17,1603
171,800 г,0,800.0,221,1604
171,30 г,0,30.0,35,1605
171,½ чайные ложки,4,0.5,12,1606
171,½ чайные ложки,4,0.5,42,1607
171,по вкусу,6,0.0,21,1608
172,½ штуки,1,0.5,200,1609
172,500 г,0,500.0,365,1610
172,¼ штуки,1,0.25,366,1611
172,3 штуки,1,3.0,14,1612
172,1 штука,1,1.0,150,1613
172,4 стебля,15,4.0,20,1614
172,15 г,0,15.0,129,1615
172,250 г,0,250.0,66,1616
173,1 штука,1,1.0,1,1617
173,2 штуки,1,2.0,122,1618
173,¼ стакана,3,0.25,28,1619
173,½ стакана,3,0.5,3,1620
173,1 стакан,3,1.0,2,1621
173,2 столовые ложки,2,2.0,6,1622
174,500 г,0,500.0,367,1623
174,150 г,0,150.0,368,1624
174,100 мл,7,100.0,70,1625
174,1 кг,14,1.0,333,1626
174,500 мл,7,500.0,369,1627
174,100 мл,7,100.0,59,1628
174,по вкусу,6,0.0,21,1629
174,100 мл,7,100.0,6,1630
174,1 столовая ложка,2,1.0,362,1631
174,по вкусу,6,0.0,22,1632
175,400 мл,7,400.0,28,1633
175,10 г,0,10.0,56,1634
175,220 г,0,220.0,3,1635
175,½ чайные ложки,4,0.5,21,1636
175,800 г,0,800.0,2,1637
175,150 г,0,150.0,15,1638
175,2 столовые ложки,2,2.0,196,1639
175,1 штука,1,1.0,128,1640
176,100 г,0,100.0,61,1641
176,2 головки,8,2.0,51,1642
176,1 чайная ложка,4,1.0,2,1643
176,2 столовые ложки,2,2.0,15,1644
176,50 мл,7,50.0,117,1645
176,50 г,0,50.0,30,1646
176,по вкусу,6,0.0,21,1647
176,по вкусу,6,0.0,22,1648
177,1 кг,14,1.0,370,1649
177,1 кг,14,1.0,371,1650
177,400 г,0,400.0,372,1651
177,2 столовые ложки,2,2.0,201,1652
177,2 головки,8,2.0,17,1653
177,1 кг,14,1.0,373,1654
177,100 г,0,100.0,51,1655
177,1 чайная ложка,4,1.0,257,1656
177,2 штуки,1,2.0,44,1657
178,300 г,0,300.0,61,1658
178,4 штуки,1,4.0,90,1659
178,2 штуки,1,2.0,51,1660
178,500 мл,7,500.0,34,1661
178,по вкусу,6,0.0,21,1662
178,по вкусу,6,0.0,22,1663
179,2 столовые ложки,2,2.0,67,1664
179,1 штука,1,1.0,164,1665
179,1 головка,8,1.0,51,1666
179,1 головка,8,1.0,17,1667
179,½ банки,13,0.5,184,1668
179,по вкусу,6,0.0,144,1669
179,по вкусу,6,0.0,308,1670
179,2 штуки,1,2.0,92,1671
179,по вкусу,6,0.0,21,1672
179,по вкусу,6,0.0,22,1673
180,2 столовые ложки,2,2.0,13,1674
180,2 зубчика,5,2.0,17,1675
180,1 головка,8,1.0,51,1676
180,1 штука,1,1.0,14,1677
180,1 штука,1,1.0,97,1678
180,375 мл,7,375.0,289,1679
180,500 г,0,500.0,132,1680
180,500 мл,7,500.0,369,1681
180,1 чайная ложка,4,1.0,3,1682
180,850 г,0,850.0,353,1683
180,3 столовые ложки,2,3.0,129,1684
180,500 г,0,500.0,31,1685
180,по вкусу,6,0.0,35,1686
181,2 штуки,1,2.0,1,1687
181,по вкусу,6,0.0,66,1688
181,1 банка,13,1.0,351,1689
181,380 г,0,380.0,75,1690
181,2 штуки,1,2.0,106,1691
181,300 г,0,300.0,108,1692
182,по вкусу,6,0.0,22,1693
182,по вкусу,6,0.0,21,1694
182,50 г,0,50.0,15,1695
182,1 пучок,10,1.0,144,1696
182,50 мл,7,50.0,6,1697
182,1 головка,8,1.0,51,1698
182,6 штук,1,6.0,1,1699
182,500 г,0,500.0,90,1700
183,1 штука,1,1.0,1,1701
183,100 мл,7,100.0,28,1702
183,5 столовых ложек,2,5.0,2,1703
183,1 чайная ложка,4,1.0,7,1704
183,2 столовые ложки,2,2.0,3,1705
183,по вкусу,6,0.0,78,1706
184,6 штук,1,6.0,46,1707
184,8 зубчиков,5,8.0,17,1708
184,2 головки,8,2.0,51,1709
184,4 штуки,1,4.0,158,1710
184,2 штуки,1,2.0,152,1711
184,6 штук,1,6.0,40,1712
184,50 г,0,50.0,45,1713
184,2 штуки,1,2.0,48,1714
184,100 мл,7,100.0,13,1715
184,2 штуки,1,2.0,92,1716
184,2 столовые ложки,2,2.0,187,1717
184,по вкусу,6,0.0,21,1718
184,по вкусу,6,0.0,22,1719
185,6 штук,1,6.0,300,1720
185,600 г,0,600.0,108,1721
185,200 г,0,200.0,67,1722
185,4 штуки,1,4.0,40,1723
185,2 головки,8,2.0,51,1724
185,3 штуки,1,3.0,46,1725
185,100 г,0,100.0,43,1726
185,150 г,0,150.0,65,1727
185,100 г,0,100.0,374,1728
186,2 штуки,1,2.0,122,1729
186,щепотка,12,0.0,196,1730
186,100 г,0,100.0,245,1731
186,по вкусу,6,0.0,375,1732
187,"1,5 стаканов",3,1.5,2,1733
187,100 г,0,100.0,15,1734
187,115 г,0,115.0,214,1735
187,100 г,0,100.0,65,1736
187,130 мл,7,130.0,28,1737
187,2 штуки,1,2.0,1,1738
187,по вкусу,6,0.0,21,1739
187,по вкусу,6,0.0,22,1740
188,150 мл,7,150.0,13,1741
188,2 кг,14,2.0,132,1742
188,2 штуки,1,2.0,14,1743
188,1 штука,1,1.0,97,1744
188,1 штука,1,1.0,376,1745
188,2 головки,8,2.0,32,1746
188,1 штука,1,1.0,377,1747
188,2 зубчика,5,2.0,17,1748
188,750 мл,7,750.0,289,1749
188,1 столовая ложка,2,1.0,184,1750
188,1 л,11,1.0,208,1751
188,по вкусу,6,0.0,378,1752
188,1280 г,0,1280.0,379,1753
188,по вкусу,6,0.0,22,1754
188,по вкусу,6,0.0,21,1755
189,1 штука,1,1.0,334,1756
189,600 г,0,600.0,290,1757
189,4 штуки,1,4.0,90,1758
189,200 г,0,200.0,200,1759
189,1 головка,8,1.0,51,1760
189,2 штуки,1,2.0,14,1761
189,4 зубчика,5,4.0,17,1762
189,по вкусу,6,0.0,82,1763
189,1 столовая ложка,2,1.0,184,1764
190,1 головка,8,1.0,51,1765
190,½ штуки,1,0.5,197,1766
190,1 штука,1,1.0,44,1767
190,½ штуки,1,0.5,167,1768
190,2 зубчика,5,2.0,17,1769
190,300 г,0,300.0,380,1770
190,½ чайные ложки,4,0.5,98,1771
190,½ чайные ложки,4,0.5,381,1772
190,3 столовые ложки,2,3.0,13,1773
190,2 штуки,1,2.0,1,1774
190,по вкусу,6,0.0,21,1775
190,по вкусу,6,0.0,43,1776
191,1 столовая ложка,2,1.0,3,1777
191,400 г,0,400.0,382,1778
191,2 штуки,1,2.0,1,1779
191,1 стакан,3,1.0,2,1780
191,по вкусу,6,0.0,21,1781
192,10 штук,1,10.0,90,1782
192,800 г,0,800.0,51,1783
192,800 г,0,800.0,8,1784
192,300 г,0,300.0,61,1785
192,800 г,0,800.0,65,1786
192,250 г,0,250.0,66,1787
193,400 г,0,400.0,183,1788
193,2 штуки,1,2.0,51,1789
193,200 г,0,200.0,82,1790
193,2 столовые ложки,2,2.0,184,1791
193,1 столовая ложка,2,1.0,2,1792
193,2 столовые ложки,2,2.0,129,1793
193,по вкусу,6,0.0,21,1794
193,50 мл,7,50.0,6,1795
193,по вкусу,6,0.0,22,1796
194,по вкусу,6,0.0,311,1797
194,5 г,0,5.0,194,1798
194,15 г,0,15.0,15,1799
194,50 г,0,50.0,383,1800
194,30 г,0,30.0,38,1801
194,10 мл,7,10.0,384,1802
194,3 штуки,1,3.0,1,1803
195,200 г,0,200.0,2,1804
195,1 штука,1,1.0,1,1805
195,1 стакан,3,1.0,3,1806
195,1 чайная ложка,4,1.0,7,1807
195,100 г,0,100.0,15,1808
195,"2,5 чайные ложки",4,2.5,293,1809
195,1 чайная ложка,4,1.0,196,1810
195,5 штук,1,5.0,385,1811
195,3 чайные ложки,4,3.0,16,1812
195,1 чайная ложка,4,1.0,386,1813
196,140 г,0,140.0,2,1814
196,200 мл,7,200.0,28,1815
196,1 штука,1,1.0,1,1816
196,1 чайная ложка,4,1.0,7,1817
196,40 г,0,40.0,15,1818
196,1 столовая ложка,2,1.0,3,1819
196,щепотка,12,0.0,21,1820
197,500 г,0,500.0,108,1821
197,200 г,0,200.0,387,1822
197,400 г,0,400.0,388,1823
197,2 головки,8,2.0,110,1824
197,1 штука,1,1.0,14,1825
197,1 штука,1,1.0,46,1826
197,50 мл,7,50.0,389,1827
197,50 мл,7,50.0,178,1828
197,по вкусу,6,0.0,21,1829
197,по вкусу,6,0.0,22,1830
197,1 зубчик,5,1.0,17,1831
198,1 головка,8,1.0,51,1832
198,500 г,0,500.0,132,1833
198,2 штуки,1,2.0,40,1834
198,щепотка,12,0.0,22,1835
198,2 чайные ложки,4,2.0,184,1836
198,по вкусу,6,0.0,100,1837
198,400 г,0,400.0,31,1838
198,1 штука,1,1.0,1,1839
198,2 столовые ложки,2,2.0,2,1840
199,¼ стакана,3,0.25,151,1841
199,450 г,0,450.0,390,1842
199,2 столовые ложки,2,2.0,13,1843
199,6 кусков,9,6.0,359,1844
199,½ чайные ложки,4,0.5,257,1845
199,1 стакан,3,1.0,57,1846
199,¼ стакана,3,0.25,129,1847
199,1 штука,1,1.0,19,1848
199,по вкусу,6,0.0,21,1849
199,по вкусу,6,0.0,22,1850
200,250 г,0,250.0,228,1851
200,1 головка,8,1.0,51,1852
200,4 зубчика,5,4.0,17,1853
200,4 столовые ложки,2,4.0,77,1854
200,1 столовая ложка,2,1.0,129,1855
200,2 столовые ложки,2,2.0,391,1856
200,5 г,0,5.0,314,1857
200,2 чайные ложки,4,2.0,257,1858
200,1 чайная ложка,4,1.0,11,1859
200,2 столовые ложки,2,2.0,392,1860
200,2 столовые ложки,2,2.0,6,1861
200,½ чайные ложки,4,0.5,83,1862
200,2 столовые ложки,2,2.0,18,1863
200,20 мл,7,20.0,245,1864
200,70 г,0,70.0,393,1865
200,по вкусу,6,0.0,43,1866
200,по вкусу,6,0.0,21,1867
201,500 г,0,500.0,0,1868
201,3 штуки,1,3.0,1,1869
201,3 столовые ложки,2,3.0,3,1870
201,5 столовых ложек,2,5.0,287,1871
201,1 чайная ложка,4,1.0,394,1872
201,1 чайная ложка,4,1.0,7,1873
201,по вкусу,6,0.0,395,1874
201,по вкусу,6,0.0,259,1875
202,500 г,0,500.0,219,1876
202,300 г,0,300.0,396,1877
202,30 г,0,30.0,397,1878
202,по вкусу,6,0.0,3,1879
202,по вкусу,6,0.0,398,1880
203,250 г,0,250.0,0,1881
203,1 штука,1,1.0,1,1882
203,70 г,0,70.0,2,1883
203,70 г,0,70.0,3,1884
203,100 г,0,100.0,399,1885
203,55 г,0,55.0,16,1886
203,1 стебель,15,1.0,141,1887
203,35 г,0,35.0,15,1888
203,½ штуки,1,0.5,400,1889
203,¼ чайные ложки,4,0.25,77,1890
203,3 г,0,3.0,401,1891
203,по вкусу,6,0.0,22,1892
203,по вкусу,6,0.0,21,1893
204,400 г,0,400.0,26,1894
204,2 штуки,1,2.0,90,1895
204,1 штука,1,1.0,1,1896
204,2 штуки,1,2.0,51,1897
204,1 штука,1,1.0,14,1898
204,по вкусу,6,0.0,43,1899
204,по вкусу,6,0.0,92,1900
204,по вкусу,6,0.0,21,1901
204,3 столовые ложки,2,3.0,6,1902
204,по вкусу,6,0.0,22,1903
205,200 г,0,200.0,402,1904
205,1 штука,1,1.0,40,1905
205,5 штук,1,5.0,180,1906
205,2 зубчика,5,2.0,17,1907
205,50 мл,7,50.0,13,1908
206,"1,5 стаканов",3,1.5,2,1909
206,1 стакан,3,1.0,24,1910
206,130 г,0,130.0,15,1911
206,1 чайная ложка,4,1.0,7,1912
206,250 г,0,250.0,403,1913
206,5 столовых ложек,2,5.0,404,1914
206,2 штуки,1,2.0,1,1915
207,2 штуки,1,2.0,1,1916
207,2 штуки,1,2.0,405,1917
207,50 г,0,50.0,406,1918
207,1 штука,1,1.0,40,1919
207,3 штуки,1,3.0,61,1920
207,50 г,0,50.0,407,1921
207,50 г,0,50.0,33,1922
207,1 столовая ложка,2,1.0,28,1923
207,20 г,0,20.0,15,1924
207,2 куска,9,2.0,408,1925
207,по вкусу,6,0.0,21,1926
207,50 мл,7,50.0,6,1927
207,по вкусу,6,0.0,22,1928
207,1 столовая ложка,2,1.0,409,1929
208,200 г,0,200.0,410,1930
208,250 г,0,250.0,153,1931
208,1 пучок,10,1.0,194,1932
208,1 пучок,10,1.0,20,1933
208,1 столовая ложка,2,1.0,77,1934
208,1 штука,1,1.0,411,1935
209,600 г,0,600.0,108,1936
209,300 г,0,300.0,249,1937
209,2 головки,8,2.0,51,1938
209,150 г,0,150.0,117,1939
209,150 г,0,150.0,39,1940
209,20 г,0,20.0,73,1941
209,50 г,0,50.0,412,1942
209,щепотка,12,0.0,49,1943
209,1 штука,1,1.0,1,1944
209,50 г,0,50.0,15,1945
209,4 столовые ложки,2,4.0,413,1946
209,по вкусу,6,0.0,21,1947
209,по вкусу,6,0.0,22,1948
209,1 чайная ложка,4,1.0,3,1949
210,⅔ стакана,3,0.67,57,1950
210,2 стакана,3,2.0,2,1951
210,1 чайная ложка,4,1.0,56,1952
210,1 чайная ложка,4,1.0,21,1953
210,1 столовая ложка,2,1.0,13,1954
211,60 г,0,60.0,414,1955
211,"1,5 столовых ложек",2,1.5,415,1956
211,1 штука,1,1.0,1,1957
212,20 г,0,20.0,253,1958
212,1 чайная ложка,4,1.0,49,1959
212,100 г,0,100.0,416,1960
212,1 чайная ложка,4,1.0,386,1961
212,6 штук,1,6.0,128,1962
212,350 г,0,350.0,15,1963
212,щепотка,12,0.0,62,1964
212,2 стакана,3,2.0,3,1965
212,100 г,0,100.0,417,1966
212,6 штук,1,6.0,125,1967
212,11 г,0,11.0,56,1968
212,2 стакана,3,2.0,28,1969
212,1 кг,14,1.0,2,1970
212,¾ чайные ложки,4,0.75,100,1971
212,1 столовая ложка,2,1.0,359,1972
212,600 г,0,600.0,216,1973
212,2 столовые ложки,2,2.0,77,1974
213,2 штуки,1,2.0,139,1975
213,1 головка,8,1.0,51,1976
213,1 штука,1,1.0,14,1977
213,по вкусу,6,0.0,43,1978
213,4 штуки,1,4.0,90,1979
213,по вкусу,6,0.0,13,1980
213,по вкусу,6,0.0,206,1981
214,130 г,0,130.0,2,1982
214,150 г,0,150.0,3,1983
214,160 г,0,160.0,287,1984
214,7 г,0,7.0,7,1985
214,½ чайные ложки,4,0.5,120,1986
214,120 г,0,120.0,15,1987
214,7 штук,1,7.0,5,1988
215,300 г,0,300.0,410,1989
215,500 г,0,500.0,90,1990
215,300 г,0,300.0,40,1991
215,200 г,0,200.0,214,1992
215,500 мл,7,500.0,114,1993
215,150 г,0,150.0,14,1994
215,по вкусу,6,0.0,21,1995
215,2 столовые ложки,2,2.0,6,1996
215,1 пучок,10,1.0,43,1997
215,по вкусу,6,0.0,22,1998
216,200 г,0,200.0,418,1999
216,200 г,0,200.0,0,2000
216,300 г,0,300.0,2,2001
216,100 г,0,100.0,3,2002
216,1 штука,1,1.0,1,2003
217,340 мл,7,340.0,419,2004
217,160 мл,7,160.0,70,2005
217,60 г,0,60.0,58,2006
217,40 г,0,40.0,15,2007
217,120 г,0,120.0,211,2008
217,1 штука,1,1.0,400,2009
217,1 штука,1,1.0,292,2010
218,1 кг,14,1.0,90,2011
218,1 столовая ложка,2,1.0,201,2012
218,250 г,0,250.0,15,2013
218,150 мл,7,150.0,420,2014
218,по вкусу,6,0.0,21,2015
218,по вкусу,6,0.0,22,2016
219,100 г,0,100.0,15,2017
219,125 г,0,125.0,3,2018
219,2 штуки,1,2.0,1,2019
219,½ чайные ложки,4,0.5,118,2020
219,3 штуки,1,3.0,122,2021
219,250 г,0,250.0,2,2022
219,1 столовая ложка,2,1.0,187,2023
219,щепотка,12,0.0,21,2024
219,на кончике ножа,16,0.0,83,2025
219,200 г,0,200.0,421,2026
219,1 чайная ложка,4,1.0,7,2027
220,150 г,0,150.0,15,2028
220,2 штуки,1,2.0,1,2029
220,200 г,0,200.0,2,2030
220,200 г,0,200.0,216,2031
220,1 чайная ложка,4,1.0,203,2032
220,400 г,0,400.0,422,2033
220,250 г,0,250.0,82,2034
220,1 чайная ложка,4,1.0,394,2035
221,1 стакан,3,1.0,3,2036
221,1 стакан,3,1.0,2,2037
221,4 штуки,1,4.0,1,2038
221,на кончике ножа,16,0.0,121,2039
222,1 стакан,3,1.0,423,2040
222,3 стакана,3,3.0,28,2041
222,500 г,0,500.0,173,2042
222,1 чайная ложка,4,1.0,3,2043
222,½ чайные ложки,4,0.5,21,2044
223,80 г,0,80.0,15,2045
223,300 г,0,300.0,424,2046
223,3 штуки,1,3.0,128,2047
223,400 г,0,400.0,211,2048
223,½ штуки,1,0.5,19,2049
224,6 штук,1,6.0,108,2050
224,100 г,0,100.0,425,2051
224,4 зубчика,5,4.0,17,2052
224,2 штуки,1,2.0,1,2053
224,100 мл,7,100.0,156,2054
224,200 г,0,200.0,15,2055
224,20 г,0,20.0,45,2056
224,1 л,11,1.0,6,2057
224,20 г,0,20.0,20,2058
224,10 г,0,10.0,426,2059
224,по вкусу,6,0.0,21,2060
224,по вкусу,6,0.0,22,2061
225,50 мл,7,50.0,389,2062
225,2 штуки,1,2.0,106,2063
225,50 мл,7,50.0,427,2064
225,2 столовые ложки,2,2.0,178,2065
225,1 штука,1,1.0,44,2066
226,1 штука,1,1.0,51,2067
226,500 г,0,500.0,108,2068
226,1 штука,1,1.0,1,2069
226,3 зубчика,5,3.0,17,2070
226,200 мл,7,200.0,117,2071
226,150 г,0,150.0,30,2072
227,1 головка,8,1.0,51,2073
227,4 зубчика,5,4.0,17,2074
227,1 штука,1,1.0,44,2075
227,50 мл,7,50.0,13,2076
227,щепотка,12,0.0,170,2077
227,щепотка,12,0.0,98,2078
227,400 г,0,400.0,428,2079
227,100 мл,7,100.0,208,2080
227,8 штук,1,8.0,1,2081
227,10 г,0,10.0,144,2082
227,10 г,0,10.0,45,2083
227,50 г,0,50.0,243,2084
227,по вкусу,6,0.0,21,2085
227,по вкусу,6,0.0,22,2086
228,200 г,0,200.0,23,2087
228,200 г,0,200.0,15,2088
228,200 г,0,200.0,3,2089
228,5 штук,1,5.0,1,2090
228,110 г,0,110.0,2,2091
228,500 г,0,500.0,153,2092
228,10 г,0,10.0,7,2093
229,500 г,0,500.0,0,2094
229,3 столовые ложки,2,3.0,82,2095
229,1 штука,1,1.0,1,2096
229,3 столовые ложки,2,3.0,3,2097
229,100 г,0,100.0,259,2098
229,2 столовые ложки,2,2.0,287,2099
229,по вкусу,6,0.0,121,2100
229,1 стакан,3,1.0,429,2101
229,3 столовые ложки,2,3.0,6,2102
230,"2,5 стакана",3,2.5,2,2103
230,2 штуки,1,2.0,122,2104
230,"0,2 стаканов",3,0.2,116,2105
230,"0,8 стаканов",3,0.8,430,2106
230,100 г,0,100.0,15,2107
230,2 штуки,1,2.0,1,2108
230,2 чайные ложки,4,2.0,7,2109
231,2 столовые ложки,2,2.0,13,2110
231,100 г,0,100.0,33,2111
231,50 г,0,50.0,55,2112
231,3 штуки,1,3.0,1,2113
231,1 зубчик,5,1.0,17,2114
231,450 г,0,450.0,31,2115
231,по вкусу,6,0.0,21,2116
231,по вкусу,6,0.0,22,2117
232,400 г,0,400.0,67,2118
232,"1,5 л",11,1.5,60,2119
232,50 г,0,50.0,55,2120
232,200 г,0,200.0,51,2121
232,100 г,0,100.0,214,2122
232,2 зубчика,5,2.0,17,2123
232,на кончике ножа,16,0.0,62,2124
232,100 г,0,100.0,40,2125
232,120 г,0,120.0,15,2126
232,50 мл,7,50.0,13,2127
232,200 мл,7,200.0,59,2128
232,20 г,0,20.0,45,2129
232,по вкусу,6,0.0,21,2130
232,по вкусу,6,0.0,22,2131
233,100 г,0,100.0,15,2132
233,1 штука,1,1.0,227,2133
233,50 г,0,50.0,43,2134
233,1 зубчик,5,1.0,17,2135
233,по вкусу,6,0.0,21,2136
234,250 г,0,250.0,282,2137
234,200 г,0,200.0,164,2138
234,250 мл,7,250.0,250,2139
234,по вкусу,6,0.0,100,2140
234,по вкусу,6,0.0,22,2141
235,500 г,0,500.0,90,2142
235,400 г,0,400.0,2,2143
235,200 г,0,200.0,51,2144
235,25 г,0,25.0,15,2145
235,по вкусу,6,0.0,21,2146
235,100 мл,7,100.0,6,2147
236,200 г,0,200.0,66,2148
236,1 пучок,10,1.0,20,2149
236,100 г,0,100.0,65,2150
236,2 штуки,1,2.0,14,2151
236,1 штука,1,1.0,51,2152
236,3 штуки,1,3.0,1,2153
236,1 банка,13,1.0,431,2154
237,по вкусу,6,0.0,22,2155
237,по вкусу,6,0.0,21,2156
237,1 банка,13,1.0,75,2157
237,200 мл,7,200.0,34,2158
237,2 столовые ложки,2,2.0,432,2159
237,1 штука,1,1.0,51,2160
237,500 г,0,500.0,108,2161
238,500 г,0,500.0,164,2162
238,500 г,0,500.0,433,2163
238,300 г,0,300.0,51,2164
238,500 г,0,500.0,14,2165
238,2 головки,8,2.0,17,2166
238,1 чайная ложка,4,1.0,434,2167
239,3 столовые ложки,2,3.0,13,2168
239,1 штука,1,1.0,214,2169
239,1 штука,1,1.0,92,2170
239,340 г,0,340.0,90,2171
239,340 г,0,340.0,435,2172
239,1 столовая ложка,2,1.0,436,2173
239,¾ стакана,3,0.75,117,2174
239,1 столовая ложка,2,1.0,15,2175
239,по вкусу,6,0.0,21,2176
239,на кончике ножа,16,0.0,22,2177
239,по вкусу,6,0.0,194,2178
239,по вкусу,6,0.0,19,2179
239,3 стакана,3,3.0,57,2180
240,500 г,0,500.0,173,2181
240,1 штука,1,1.0,437,2182
240,½ штуки,1,0.5,252,2183
240,7 зубчиков,5,7.0,17,2184
240,2 штуки,1,2.0,14,2185
240,1 пучок,10,1.0,144,2186
240,1 головка,8,1.0,32,2187
240,1 чайная ложка,4,1.0,438,2188
240,70 г,0,70.0,15,2189
240,1 столовая ложка,2,1.0,13,2190
240,½ чайные ложки,4,0.5,439,2191
240,по вкусу,6,0.0,22,2192
240,по вкусу,6,0.0,21,2193
241,100 мл,7,100.0,28,2194
241,1 штука,1,1.0,1,2195
241,40 г,0,40.0,3,2196
241,5 г,0,5.0,7,2197
241,5 г,0,5.0,253,2198
241,120 г,0,120.0,2,2199
242,1 штука,1,1.0,133,2200
242,1 штука,1,1.0,40,2201
242,1 банка,13,1.0,440,2202
242,1 пучок,10,1.0,37,2203
242,1 чайная ложка,4,1.0,13,2204
242,по вкусу,6,0.0,100,2205
242,1 чайная ложка,4,1.0,77,2206
242,1 зубчик,5,1.0,169,2207
243,1 стакан,3,1.0,28,2208
243,½ стакана,3,0.5,3,2209
243,"2,3 чайные ложки",4,2.3,56,2210
243,1 стакан,3,1.0,418,2211
243,"1,1 чайных ложек",4,1.1,21,2212
243,2 штуки,1,2.0,1,2213
243,4 стакана,3,4.0,2,2214
243,1 стакан,3,1.0,205,2215
243,"2,5 столовые ложки",2,2.5,196,2216
243,¼ стакана,3,0.25,153,2217
243,"1,5 стаканов",3,1.5,216,2218
243,½ чайные ложки,4,0.5,78,2219
244,160 г,0,160.0,31,2220
244,120 г,0,120.0,441,2221
